2018-12-03 14:49:25.429  INFO 81933 --- [           main] s.c.a.AnnotationConfigApplicationContext : Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7e0babb1: startup date [Mon Dec 03 14:49:25 CST 2018]; root of context hierarchy
2018-12-03 14:49:26.185  INFO 81933 --- [           main] f.a.AutowiredAnnotationBeanPostProcessor : JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-12-03 14:49:26.293  INFO 81933 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$f2ba497d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::        (v2.0.1.RELEASE)

2018-12-03 14:49:31.106  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [conventionErrorViewResolver]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.107  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [errorAttributes]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.107  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [basicErrorController]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.107  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [errorPageCustomizer]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.108  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [faviconHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.108  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [faviconRequestHandler]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.117  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [requestMappingHandlerAdapter]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.118  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [requestMappingHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.118  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcConversionService]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.119  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcValidator]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.119  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcContentNegotiationManager]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.119  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcPathMatcher]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.119  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [mvcUrlPathHelper]. Is it a factory bean? Omitting bean from annotation processing
2018-12-03 14:49:31.119  INFO 81933 --- [           main] o.d.spring.DwrAnnotationPostProcessor    : Could not infer class for [viewControllerHandlerMapping]. Is it a factory bean? Omitting bean from annotation processing
